id,factory_no,machine_no,serial_no,part_no,timestamp,status
5715,276117,9325,5592042CL9R0156661577860220,a42CL8R,2001-04-10T17:59:00.000Z,beta_engine
5716,33589,14772,273942CL7R0156661577860220,a42CL4R,2001-06-20T04:31:00.000Z,beta_engine
5717,86286,2300,2796942CL8R0156661577860220,a42CL3R,2001-10-02T13:34:00.000Z,beta_engine
5718,105535,19229,2506942CL5R0156661577860220,a42CL5R,2001-07-19T23:19:00.000Z,beta_engine
5719,267018,50023,4867042CL1R0156661577860220,a42CL6R,2002-03-19T22:43:00.000Z,beta_engine
5720,81452,25374,1521342CL9R0156661577860220,a42CL8R,2001-02-20T12:06:00.000Z,beta_engine
5721,76935,32404,3227342CL3R0156661577860220,a42CL6R,2001-12-08T09:00:00.000Z,beta_engine
5722,57731,9046,2300142CL8R0156661577860220,a42CL9R,2002-04-28T02:33:00.000Z,beta_engine
5723,88848,14237,5489042CL6R0156661577860220,a42CL9R,2002-02-20T10:52:00.000Z,beta_engine
5724,37364,23059,5204742CL6R0156661577860220,a42CL6R,2001-10-16T10:02:00.000Z,beta_engine
5725,316124,31467,5035842CL5R0156661577860220,a42CL6R,2002-09-04T09:28:00.000Z,beta_engine
5726,69842,14900,4416942CL7R0156661577860220,a42CL1R,2001-09-08T16:32:00.000Z,beta_engine
5727,418829,27916,1116542CL4R0156661577860220,a42CL8R,2001-11-09T08:09:00.000Z,beta_engine
5728,111768,26265,3473742CL7R0156661577860220,a42CL3R,2002-01-15T13:06:00.000Z,beta_engine
5729,100760,1958,943042CL6R0156661577860220,a42CL7R,2002-08-03T23:27:00.000Z,beta_engine
5730,164650,30866,4582942CL8R0156661577860220,a42CL8R,2001-11-11T01:42:00.000Z,beta_engine
5731,171344,38093,3719242CL3R0156661577860220,a42CL2R,2001-06-29T16:06:00.000Z,beta_engine
5732,193699,5247,1088942CL2R0156661577860220,a42CL5R,2001-04-01T00:05:00.000Z,beta_engine
5733,134782,9487,4814642CL8R0156661577860220,a42CL4R,2001-08-03T11:14:00.000Z,beta_engine
5734,33147,12868,5507542CL5R0156661577860220,a42CL5R,2001-04-13T23:28:00.000Z,beta_engine
5735,403854,24763,3780042CL8R0156661577860220,a42CL2R,2001-12-26T23:03:00.000Z,beta_engine
5736,340979,1312,1354842CL8R0156661577860220,a42CL9R,2001-11-08T07:11:00.000Z,beta_engine
5737,239450,6735,2457742CL4R0156661577860220,a42CL7R,2002-03-10T20:32:00.000Z,beta_engine
5738,123444,25320,1571442CL8R0156661577860220,a42CL4R,2001-10-11T19:37:00.000Z,beta_engine
5739,93593,37225,6112842CL4R0156661577860220,a42CL1R,2001-12-30T10:31:00.000Z,beta_engine
5740,442307,34918,3108242CL6R0156661577860220,a42CL1R,2001-10-09T02:29:00.000Z,beta_engine
5741,323937,14135,5095442CL5R0156661577860220,a42CL4R,2001-09-22T06:01:00.000Z,beta_engine
5742,115991,38820,4968742CL7R0156661577860220,a42CL1R,2000-12-06T01:09:00.000Z,beta_engine
5743,77341,17746,2827342CL2R0156661577860220,a42CL1R,2001-11-22T04:15:00.000Z,beta_engine
5744,164151,10941,4138742CL5R0156661577860220,a42CL4R,2001-07-23T03:00:00.000Z,beta_engine
5745,138738,24848,2894142CL2R0156661577860220,a42CL3R,2001-08-17T03:27:00.000Z,beta_engine
5746,110582,10020,2278642CL8R0156661577860220,a42CL7R,2001-04-26T16:50:00.000Z,beta_engine
5747,82344,22079,2874942CL9R0156661577860220,a42CL8R,2002-05-17T23:52:00.000Z,beta_engine
5748,145046,20530,5737342CL4R0156661577860220,a42CL8R,2001-10-10T13:03:00.000Z,beta_engine
5749,278304,24733,5158342CL8R0156661577860220,a42CL3R,2001-07-31T21:25:00.000Z,beta_engine
5750,50850,1965,2375442CL3R0156661577860220,a42CL6R,2002-08-18T05:46:00.000Z,beta_engine
5751,253893,17970,5976342CL5R0156661577860220,a42CL7R,2002-05-06T16:02:00.000Z,beta_engine
5752,160392,20367,5555242CL2R0156661577860220,a42CL6R,2001-09-05T16:18:00.000Z,beta_engine
5753,279898,19432,68842CL8R0156661577860220,a42CL2R,2001-08-27T19:59:00.000Z,beta_engine
5754,128623,2971,6376242CL2R0156661577860220,a42CL7R,2002-03-06T13:43:00.000Z,beta_engine
5755,128857,22441,2984542CL5R0156661577860220,a42CL6R,2001-04-21T18:55:00.000Z,beta_engine
5756,140149,9848,1300742CL2R0156661577860220,a42CL8R,2001-10-25T00:16:00.000Z,beta_engine
5757,124471,22842,316942CL5R0156661577860220,a42CL8R,2001-12-19T14:00:00.000Z,beta_engine
5758,42031,2044,4929642CL1R0156661577860220,a42CL3R,2001-07-11T20:04:00.000Z,beta_engine
5759,182985,6169,1196742CL8R0156661577860220,a42CL3R,2001-10-14T13:24:00.000Z,beta_engine
5760,105795,30512,774442CL5R0156661577860220,a42CL3R,2002-05-12T22:47:00.000Z,beta_engine
5761,361811,7548,2589542CL7R0156661577860220,a42CL5R,2001-05-11T23:42:00.000Z,beta_engine
5762,45215,7455,3688242CL3R0156661577860220,a42CL4R,2001-07-01T20:58:00.000Z,beta_engine
5763,56574,11566,4309742CL2R0156661577860220,a42CL6R,2001-05-24T08:28:00.000Z,beta_engine
5764,20295,33431,5080142CL7R0156661577860220,a42CL5R,2001-11-11T15:05:00.000Z,beta_engine
5765,66237,10871,2843142CL4R0156661577860220,a42CL6R,2002-05-06T21:55:00.000Z,beta_engine
5766,369972,46037,4860442CL2R0156661577860220,a42CL2R,2001-03-31T20:34:00.000Z,beta_engine
5767,113877,16494,1376242CL5R0156661577860220,a42CL1R,2001-08-11T06:08:00.000Z,beta_engine
5768,33323,19526,2483742CL4R0156661577860220,a42CL2R,2002-04-23T16:27:00.000Z,beta_engine
5769,38801,9261,4829842CL3R0156661577860220,a42CL9R,2001-05-24T12:35:00.000Z,beta_engine
5770,155810,42271,3132242CL9R0156661577860220,a42CL5R,2002-03-31T21:35:00.000Z,beta_engine
5771,97881,7315,507242CL9R0156661577860220,a42CL3R,2001-06-27T14:20:00.000Z,beta_engine
5772,59575,10633,1238442CL7R0156661577860220,a42CL8R,2002-06-05T01:58:00.000Z,beta_engine
5773,55936,8780,5124842CL5R0156661577860220,a42CL2R,2002-06-26T16:43:00.000Z,beta_engine
5774,135896,31463,6259942CL7R0156661577860220,a42CL7R,2002-09-09T10:29:00.000Z,beta_engine
5775,243887,23629,754742CL7R0156661577860220,a42CL2R,2002-03-22T22:13:00.000Z,beta_engine
5776,45918,28521,6381242CL3R0156661577860220,a42CL7R,2002-02-28T23:08:00.000Z,beta_engine
5777,87819,25900,2199742CL8R0156661577860220,a42CL4R,2001-12-05T18:34:00.000Z,beta_engine
5778,113770,10947,53942CL6R0156661577860220,a42CL2R,2002-01-30T02:40:00.000Z,beta_engine
5779,232266,13062,135842CL7R0156661577860220,a42CL8R,2001-11-15T18:22:00.000Z,beta_engine
5780,230098,15867,6521042CL8R0156661577860220,a42CL7R,2002-02-09T09:47:00.000Z,beta_engine
5781,153920,14537,1694142CL7R0156661577860220,a42CL8R,2001-06-17T12:35:00.000Z,beta_engine
5782,186478,2904,1096242CL4R0156661577860220,a42CL7R,2001-04-14T04:38:00.000Z,beta_engine
5783,173980,4001,2025342CL9R0156661577860220,a42CL8R,2001-08-30T08:38:00.000Z,beta_engine
5784,257788,1397,1545242CL4R0156661577860220,a42CL2R,2000-07-20T07:51:00.000Z,beta_engine
5785,76343,6585,272942CL2R0156661577860220,a42CL4R,2002-01-19T05:43:00.000Z,beta_engine
5786,29200,15951,6236542CL1R0156661577860220,a42CL1R,2002-10-05T00:13:00.000Z,beta_engine
5787,31060,18821,856542CL4R0156661577860220,a42CL7R,2001-09-08T19:04:00.000Z,beta_engine
5788,55150,13528,3824242CL3R0156661577860220,a42CL1R,2002-06-05T01:11:00.000Z,beta_engine
5789,98637,31784,4349542CL8R0156661577860220,a42CL1R,2001-12-19T03:29:00.000Z,beta_engine
5790,108068,12640,5038742CL8R0156661577860220,a42CL8R,2002-07-28T14:06:00.000Z,beta_engine
5791,242795,1574,4873642CL4R0156661577860220,a42CL2R,2002-03-16T08:01:00.000Z,beta_engine
5792,346946,5307,5389142CL4R0156661577860220,a42CL1R,2001-11-24T02:31:00.000Z,beta_engine
5793,173990,27639,4162142CL6R0156661577860220,a42CL7R,2002-07-22T05:41:00.000Z,beta_engine
5794,77522,16476,5505142CL8R0156661577860220,a42CL3R,2001-12-03T02:25:00.000Z,beta_engine
5795,89204,8738,6216242CL3R0156661577860220,a42CL3R,2002-04-07T19:15:00.000Z,beta_engine
5796,154390,8810,411842CL1R0156661577860220,a42CL3R,2002-03-10T05:40:00.000Z,beta_engine
5797,289465,10927,3530642CL3R0156661577860220,a42CL6R,2001-09-21T07:56:00.000Z,beta_engine
5798,176118,7020,5329642CL7R0156661577860220,a42CL8R,2002-06-11T17:29:00.000Z,beta_engine
5799,84990,2361,5767642CL8R0156661577860220,a42CL4R,2001-08-14T16:51:00.000Z,beta_engine
5800,205451,2426,653742CL9R0156661577860220,a42CL3R,2001-10-12T22:56:00.000Z,beta_engine
5801,247051,41756,2019142CL6R0156661577860220,a42CL3R,2002-01-01T21:26:00.000Z,beta_engine
5802,178655,10255,5392742CL9R0156661577860220,a42CL8R,2001-05-28T06:44:00.000Z,beta_engine
5803,23353,20103,4555742CL7R0156661577860220,a42CL7R,2002-02-26T00:26:00.000Z,beta_engine
5804,66077,18278,2304342CL1R0156661577860220,a42CL5R,2001-12-01T00:35:00.000Z,beta_engine
5805,197324,23576,1687342CL8R0156661577860220,a42CL3R,2002-01-09T23:34:00.000Z,beta_engine
5806,76186,3801,1836542CL5R0156661577860220,a42CL8R,2001-09-24T00:42:00.000Z,beta_engine
5807,52741,17584,2851842CL6R0156661577860220,a42CL3R,2002-02-03T02:12:00.000Z,beta_engine
5808,124690,5996,5291942CL5R0156661577860220,a42CL6R,2001-09-10T02:32:00.000Z,beta_engine
5809,335190,20153,6061742CL1R0156661577860220,a42CL9R,2001-11-15T04:30:00.000Z,beta_engine
5810,93944,20570,3052242CL4R0156661577860220,a42CL5R,2002-01-30T08:29:00.000Z,beta_engine
5811,27241,19568,2490142CL3R0156661577860220,a42CL3R,2001-07-26T23:28:00.000Z,beta_engine
5812,198647,1153,5848342CL4R0156661577860220,a42CL5R,2000-11-20T05:13:00.000Z,beta_engine
5813,56678,30005,731942CL4R0156661577860220,a42CL9R,2002-03-02T21:54:00.000Z,beta_engine
5814,137406,28799,2100442CL1R0156661577860220,a42CL9R,2002-07-20T20:48:00.000Z,beta_engine
5815,132818,8128,4047042CL2R0156661577860220,a42CL7R,2002-02-03T14:09:00.000Z,beta_engine
5816,97067,9007,4892542CL9R0156661577860220,a42CL3R,2002-10-11T08:58:00.000Z,beta_engine
5817,218728,26708,1606942CL5R0156661577860220,a42CL3R,2001-10-27T04:51:00.000Z,beta_engine
5818,224466,16195,44742CL1R0156661577860220,a42CL9R,2002-02-04T22:12:00.000Z,beta_engine
5819,214720,474,1642942CL3R0156661577860220,a42CL9R,2002-01-17T17:08:00.000Z,beta_engine
5820,154086,35565,139642CL3R0156661577860220,a42CL3R,2001-05-11T05:26:00.000Z,beta_engine
5821,98542,5588,939842CL7R0156661577860220,a42CL9R,2002-04-07T03:02:00.000Z,beta_engine
5822,158665,10203,1330942CL5R0156661577860220,a42CL5R,2002-08-27T12:40:00.000Z,beta_engine
5823,138614,9683,3420642CL6R0156661577860220,a42CL4R,2002-05-07T23:34:00.000Z,beta_engine
5824,126712,18989,5452742CL2R0156661577860220,a42CL1R,2001-08-26T06:59:00.000Z,beta_engine
5825,164765,33198,3842642CL2R0156661577860220,a42CL9R,2002-10-30T03:06:00.000Z,beta_engine
5826,302881,14181,2268342CL5R0156661577860220,a42CL2R,2001-07-22T12:43:00.000Z,beta_engine
5827,158477,6658,4785742CL4R0156661577860220,a42CL2R,2002-03-25T18:56:00.000Z,beta_engine
5828,106362,12935,6386242CL3R0156661577860220,a42CL2R,2002-06-04T05:06:00.000Z,beta_engine
5829,167411,9231,1927842CL9R0156661577860220,a42CL1R,2001-05-02T05:01:00.000Z,beta_engine
5830,133111,16947,3960442CL6R0156661577860220,a42CL6R,2002-10-18T16:45:00.000Z,beta_engine
5831,98632,948,4612142CL9R0156661577860220,a42CL7R,2002-10-12T01:15:00.000Z,beta_engine
5832,115882,18473,4478342CL9R0156661577860220,a42CL8R,2002-03-23T03:29:00.000Z,beta_engine
5833,141847,11083,4931442CL9R0156661577860220,a42CL1R,2001-05-19T03:05:00.000Z,beta_engine
5834,344571,23922,666242CL5R0156661577860220,a42CL8R,2001-10-23T23:31:00.000Z,beta_engine
5835,108627,14301,2839342CL1R0156661577860220,a42CL4R,2001-05-09T20:36:00.000Z,beta_engine
5836,84903,41041,3276842CL9R0156661577860220,a42CL7R,2002-05-10T10:08:00.000Z,beta_engine
5837,95699,24761,6405342CL1R0156661577860220,a42CL4R,2002-03-22T01:51:00.000Z,beta_engine
5838,115203,12910,2605442CL3R0156661577860220,a42CL6R,2001-10-19T09:29:00.000Z,beta_engine
5839,49954,6065,3602042CL8R0156661577860220,a42CL1R,2001-08-29T02:40:00.000Z,beta_engine
5840,29460,7744,6000742CL6R0156661577860220,a42CL9R,2001-10-19T02:11:00.000Z,beta_engine
5841,15931,5218,2057242CL4R0156661577860220,a42CL2R,2001-12-10T09:13:00.000Z,beta_engine
5842,266754,28698,3071142CL1R0156661577860220,a42CL7R,2002-03-16T15:44:00.000Z,beta_engine
5843,57083,34560,1863842CL3R0156661577860220,a42CL1R,2001-06-03T14:05:00.000Z,beta_engine
5844,254283,22268,2567542CL2R0156661577860220,a42CL5R,2002-04-10T02:33:00.000Z,beta_engine
5845,158291,37573,6367242CL6R0156661577860220,a42CL6R,2001-08-21T12:29:00.000Z,beta_engine
5846,121819,11240,2365442CL1R0156661577860220,a42CL8R,2001-08-18T09:36:00.000Z,beta_engine
5847,156067,24915,4606442CL8R0156661577860220,a42CL4R,2001-08-26T20:54:00.000Z,beta_engine
5848,355735,15895,2214642CL2R0156661577860220,a42CL8R,2000-09-01T13:10:00.000Z,beta_engine
5849,124634,41062,6419742CL7R0156661577860220,a42CL3R,2001-06-25T20:28:00.000Z,beta_engine
5850,221655,3205,3055842CL2R0156661577860220,a42CL1R,2001-09-29T21:58:00.000Z,beta_engine
5851,78052,30075,4599842CL6R0156661577860220,a42CL1R,2002-05-05T07:20:00.000Z,beta_engine
5852,194952,9654,2733142CL2R0156661577860220,a42CL9R,2001-10-16T10:24:00.000Z,beta_engine
5853,125051,18016,3095642CL5R0156661577860220,a42CL5R,2002-07-31T20:24:00.000Z,beta_engine
5854,124409,18370,5052242CL6R0156661577860220,a42CL4R,2002-03-09T23:04:00.000Z,beta_engine
5855,307927,25553,1890442CL7R0156661577860220,a42CL5R,2002-06-25T12:21:00.000Z,beta_engine
5856,106965,16008,5109042CL2R0156661577860220,a42CL4R,2001-10-14T01:37:00.000Z,beta_engine
5857,19927,5743,2177642CL7R0156661577860220,a42CL5R,2002-10-12T00:22:00.000Z,beta_engine
5858,161884,42335,2888842CL4R0156661577860220,a42CL3R,2002-04-11T06:08:00.000Z,beta_engine
5859,69911,11818,5575142CL5R0156661577860220,a42CL8R,2001-09-15T06:06:00.000Z,beta_engine
5860,187967,21357,6328042CL5R0156661577860220,a42CL5R,2001-08-24T07:11:00.000Z,beta_engine
5861,133375,1784,20642CL9R0156661577860220,a42CL4R,2001-09-22T17:52:00.000Z,beta_engine
5862,125590,3163,433542CL8R0156661577860220,a42CL2R,2002-07-27T15:27:00.000Z,beta_engine
5863,75962,20649,2356142CL3R0156661577860220,a42CL4R,2001-09-19T11:30:00.000Z,beta_engine
5864,114801,5539,4051442CL2R0156661577860220,a42CL4R,2001-04-18T09:16:00.000Z,beta_engine
5865,176212,35007,2256642CL3R0156661577860220,a42CL1R,2001-05-27T15:32:00.000Z,beta_engine
5866,175652,22150,2677842CL6R0156661577860220,a42CL8R,2001-10-31T04:02:00.000Z,beta_engine
5867,85816,19160,71342CL7R0156661577860220,a42CL1R,2001-11-02T08:43:00.000Z,beta_engine
5868,78570,26397,1254642CL2R0156661577860220,a42CL7R,2001-03-26T08:20:00.000Z,beta_engine
5869,127581,30000,4354942CL6R0156661577860220,a42CL9R,2001-03-21T19:45:00.000Z,beta_engine
5870,138436,16583,5608842CL9R0156661577860220,a42CL3R,2002-09-09T15:53:00.000Z,beta_engine
5871,148405,40500,1664142CL1R0156661577860220,a42CL4R,2002-02-18T23:27:00.000Z,beta_engine
5872,169634,19487,852542CL5R0156661577860220,a42CL6R,2002-01-13T16:26:00.000Z,beta_engine
5873,323506,7426,874442CL5R0156661577860220,a42CL2R,2002-05-06T10:56:00.000Z,beta_engine
5874,291080,20038,2871542CL7R0156661577860220,a42CL7R,2001-11-30T20:05:00.000Z,beta_engine
5875,48428,8381,3404142CL1R0156661577860220,a42CL9R,2001-05-03T00:15:00.000Z,beta_engine
5876,99022,15445,5883642CL9R0156661577860220,a42CL4R,2002-07-03T10:10:00.000Z,beta_engine
5877,48119,4873,5959742CL3R0156661577860220,a42CL6R,2002-05-19T18:35:00.000Z,beta_engine
5878,63730,7426,3008642CL5R0156661577860220,a42CL1R,2002-07-04T19:22:00.000Z,beta_engine
5879,223332,9924,5495342CL1R0156661577860220,a42CL9R,2002-06-18T05:50:00.000Z,beta_engine
5880,280835,3746,6503842CL5R0156661577860220,a42CL7R,2002-05-09T10:38:00.000Z,beta_engine
5881,136315,28661,5477942CL8R0156661577860220,a42CL7R,2002-05-17T01:10:00.000Z,beta_engine
5882,36320,10609,5393542CL9R0156661577860220,a42CL9R,2002-05-08T08:29:00.000Z,beta_engine
5883,173897,19226,2019842CL1R0156661577860220,a42CL2R,2001-10-07T15:29:00.000Z,beta_engine
5884,118151,6484,5066042CL1R0156661577860220,a42CL7R,2000-07-10T16:53:00.000Z,beta_engine
5885,201436,3061,6463142CL6R0156661577860220,a42CL1R,2001-07-17T04:38:00.000Z,beta_engine
5886,85219,26732,6195642CL7R0156661577860220,a42CL4R,2001-03-28T03:51:00.000Z,beta_engine
5887,96786,20217,3496742CL8R0156661577860220,a42CL2R,2001-12-21T02:49:00.000Z,beta_engine
5888,342720,4863,2947142CL5R0156661577860220,a42CL2R,2002-03-31T07:18:00.000Z,beta_engine
5889,471845,16380,5545542CL1R0156661577860220,a42CL8R,2001-10-16T15:48:00.000Z,beta_engine
5890,56504,2487,3702142CL2R0156661577860220,a42CL4R,2001-05-03T11:24:00.000Z,beta_engine
5891,18412,31196,3050042CL8R0156661577860220,a42CL2R,2001-03-06T05:40:00.000Z,beta_engine
5892,195070,3862,269342CL2R0156661577860220,a42CL4R,2002-05-07T14:09:00.000Z,beta_engine
5893,17632,1413,3516142CL4R0156661577860220,a42CL5R,2002-04-12T09:34:00.000Z,beta_engine
5894,302457,24657,686742CL8R0156661577860220,a42CL7R,2001-09-15T02:08:00.000Z,beta_engine
5895,377296,4672,4229442CL6R0156661577860220,a42CL2R,2001-10-05T23:38:00.000Z,beta_engine
5896,78250,10569,2382642CL4R0156661577860220,a42CL7R,2001-12-24T11:45:00.000Z,beta_engine
5897,131150,10166,6382042CL1R0156661577860220,a42CL2R,2002-03-26T06:52:00.000Z,beta_engine
5898,130964,20149,2213642CL1R0156661577860220,a42CL4R,2002-09-04T17:45:00.000Z,beta_engine
5899,108040,6676,3819142CL9R0156661577860220,a42CL3R,2002-04-29T18:33:00.000Z,beta_engine
5900,148644,25581,296642CL3R0156661577860220,a42CL8R,2001-05-16T03:10:00.000Z,beta_engine
5901,40096,7886,3962042CL3R0156661577860220,a42CL8R,2002-09-03T08:59:00.000Z,beta_engine
5902,223897,19259,2528942CL9R0156661577860220,a42CL9R,2001-01-16T11:57:00.000Z,beta_engine
5903,244048,20559,2731442CL6R0156661577860220,a42CL2R,2002-05-05T15:21:00.000Z,beta_engine
5904,411515,9940,1141442CL7R0156661577860220,a42CL4R,2001-09-05T12:04:00.000Z,beta_engine
5905,29723,16929,2310542CL9R0156661577860220,a42CL3R,2002-07-30T02:44:00.000Z,beta_engine
5906,53888,27847,3259242CL5R0156661577860220,a42CL3R,2002-04-09T13:44:00.000Z,beta_engine
5907,140805,54353,2797342CL5R0156661577860220,a42CL1R,2001-11-13T18:59:00.000Z,beta_engine
5908,150501,5601,3044742CL7R0156661577860220,a42CL6R,2002-03-24T16:10:00.000Z,beta_engine
5909,35783,7122,1097242CL4R0156661577860220,a42CL9R,2002-04-08T10:49:00.000Z,beta_engine
5910,134300,7799,2406742CL7R0156661577860220,a42CL9R,2001-06-22T17:37:00.000Z,beta_engine
5911,324981,8528,225242CL5R0156661577860220,a42CL8R,2000-12-26T17:17:00.000Z,beta_engine
5912,66149,34755,567842CL7R0156661577860220,a42CL3R,2001-08-03T13:35:00.000Z,beta_engine
5913,47583,38887,884942CL1R0156661577860220,a42CL7R,2002-10-29T17:15:00.000Z,beta_engine
5914,36357,5257,5952942CL7R0156661577860220,a42CL4R,2001-08-12T13:02:00.000Z,beta_engine
5915,176757,10957,4311442CL2R0156661577860220,a42CL9R,2001-04-05T17:48:00.000Z,beta_engine
5916,83025,2292,1566342CL8R0156661577860220,a42CL2R,2002-02-12T21:52:00.000Z,beta_engine
5917,123571,18591,6514742CL1R0156661577860220,a42CL7R,2002-01-25T12:36:00.000Z,beta_engine
5918,64522,29064,2051542CL7R0156661577860220,a42CL3R,2002-02-26T10:03:00.000Z,beta_engine
5919,141892,19618,5301542CL3R0156661577860220,a42CL5R,2002-02-21T15:25:00.000Z,beta_engine
5920,71877,12344,1225242CL3R0156661577860220,a42CL1R,2003-01-17T07:06:00.000Z,beta_engine
5921,226190,6992,1342742CL8R0156661577860220,a42CL5R,2002-07-28T04:47:00.000Z,beta_engine
5922,58755,70121,6456842CL4R0156661577860220,a42CL9R,2000-12-01T17:56:00.000Z,beta_engine
5923,62440,4640,6214642CL3R0156661577860220,a42CL4R,2001-10-23T02:56:00.000Z,beta_engine
5924,24830,21505,4102142CL1R0156661577860220,a42CL5R,2001-08-16T07:13:00.000Z,beta_engine
5925,164166,14566,4394242CL6R0156661577860220,a42CL3R,2001-03-23T06:40:00.000Z,beta_engine
5926,56847,10380,2611442CL4R0156661577860220,a42CL1R,2002-05-13T21:55:00.000Z,beta_engine
5927,193918,12079,750142CL2R0156661577860220,a42CL4R,2001-12-15T17:39:00.000Z,beta_engine
5928,106897,19679,4614242CL1R0156661577860220,a42CL9R,2002-06-07T16:59:00.000Z,beta_engine
5929,77823,16591,1205742CL9R0156661577860220,a42CL7R,2002-08-20T11:34:00.000Z,beta_engine
5930,44683,5737,793642CL4R0156661577860220,a42CL5R,2001-05-07T05:29:00.000Z,beta_engine
5931,327070,7583,3507642CL2R0156661577860220,a42CL7R,2001-01-06T18:00:00.000Z,beta_engine
5932,38342,30148,210642CL2R0156661577860220,a42CL1R,2001-03-12T22:55:00.000Z,beta_engine
5933,185064,5452,2207442CL7R0156661577860220,a42CL8R,2001-12-16T06:58:00.000Z,beta_engine
5934,345380,5007,3287042CL9R0156661577860220,a42CL5R,2001-10-09T15:34:00.000Z,beta_engine
5935,140992,9357,2336042CL3R0156661577860220,a42CL2R,2001-08-04T15:21:00.000Z,beta_engine
5936,53773,40266,1658142CL7R0156661577860220,a42CL5R,2001-02-05T08:19:00.000Z,beta_engine
5937,74820,27058,3786342CL5R0156661577860220,a42CL3R,2001-10-08T18:11:00.000Z,beta_engine
5938,171452,10443,1426142CL8R0156661577860220,a42CL8R,2002-06-06T01:17:00.000Z,beta_engine
5939,189281,16568,2628742CL2R0156661577860220,a42CL3R,2002-07-26T12:18:00.000Z,beta_engine
5940,108307,34167,3314242CL9R0156661577860220,a42CL4R,2001-02-02T06:45:00.000Z,beta_engine
5941,302872,26144,4956342CL3R0156661577860220,a42CL8R,2001-03-03T18:05:00.000Z,beta_engine
5942,73853,10471,4918842CL1R0156661577860220,a42CL6R,2001-10-09T08:30:00.000Z,beta_engine
5943,167591,5181,5895742CL4R0156661577860220,a42CL9R,2000-05-28T11:41:00.000Z,beta_engine
5944,162887,9543,2938442CL2R0156661577860220,a42CL7R,2002-08-13T11:36:00.000Z,beta_engine
5945,92230,11946,6451342CL2R0156661577860220,a42CL6R,2002-08-25T02:18:00.000Z,beta_engine
5946,217596,2046,4255042CL8R0156661577860220,a42CL6R,2001-11-25T10:28:00.000Z,beta_engine
5947,108312,10734,3692742CL4R0156661577860220,a42CL5R,2001-12-03T13:57:00.000Z,beta_engine
5948,100999,26400,1880842CL3R0156661577860220,a42CL6R,2002-01-08T13:37:00.000Z,beta_engine
5949,109280,18339,6014642CL8R0156661577860220,a42CL4R,2001-08-09T17:50:00.000Z,beta_engine
5950,203049,32255,4107842CL6R0156661577860220,a42CL8R,2001-12-24T04:56:00.000Z,beta_engine
