id,factory_no,machine_no,serial_no,part_no,status,timestamp
8380,183692,6622,2689342CL8R0156661577860220,a42CL4R,beta_engine,966937800
8381,122350,15135,4594342CL5R0156661577860220,a42CL7R,beta_engine,996704760
8382,230114,12175,1221642CL7R0156661577860220,a42CL3R,beta_engine,979060560
8383,70506,8315,2196442CL9R0156661577860220,a42CL4R,beta_engine,1001903460
8384,160562,7084,1496642CL9R0156661577860220,a42CL7R,beta_engine,993807120
8385,235496,120,4908042CL5R0156661577860220,a42CL5R,beta_engine,992655960
8386,174604,41682,527342CL8R0156661577860220,a42CL4R,beta_engine,992242200
8387,169838,16598,3114842CL8R0156661577860220,a42CL6R,beta_engine,1003412460
8388,115349,5382,5452742CL9R0156661577860220,a42CL5R,beta_engine,1004798580
8389,159309,14489,5234642CL1R0156661577860220,a42CL8R,beta_engine,1027477440
8390,38160,3421,955342CL9R0156661577860220,a42CL5R,beta_engine,1018995600
8391,123415,17133,2325942CL2R0156661577860220,a42CL1R,beta_engine,1039544760
8392,88124,7421,4521542CL9R0156661577860220,a42CL4R,beta_engine,996897240
8393,74898,18145,4297142CL5R0156661577860220,a42CL4R,beta_engine,1015232280
8394,129866,13090,3941842CL3R0156661577860220,a42CL1R,beta_engine,1011900660
8395,142069,11139,6197342CL7R0156661577860220,a42CL1R,beta_engine,1021064160
8396,102232,19266,337242CL2R0156661577860220,a42CL9R,beta_engine,1002089040
8397,144136,12028,5824142CL4R0156661577860220,a42CL6R,beta_engine,1010076600
8398,58524,26448,4279342CL2R0156661577860220,a42CL4R,beta_engine,1010588640
8399,148364,6108,5557242CL7R0156661577860220,a42CL6R,beta_engine,1018145520
8400,489361,47181,3313342CL6R0156661577860220,a42CL3R,beta_engine,999577200
8401,116541,7749,4938642CL7R0156661577860220,a42CL5R,beta_engine,1006529520
8402,46887,19752,5671642CL2R0156661577860220,a42CL3R,beta_engine,1030187460
8403,72754,12872,2622542CL2R0156661577860220,a42CL7R,beta_engine,1003400880
8404,171024,15906,5774242CL7R0156661577860220,a42CL8R,beta_engine,1009019220
8405,22986,21795,4457742CL8R0156661577860220,a42CL4R,beta_engine,1030365060
8406,24088,31812,3434042CL6R0156661577860220,a42CL6R,beta_engine,1019115900
8407,186253,6763,3794042CL1R0156661577860220,a42CL8R,beta_engine,1024472940
8408,68083,17882,226842CL1R0156661577860220,a42CL5R,beta_engine,1005182700
8409,254251,3728,5824342CL9R0156661577860220,a42CL1R,beta_engine,1008101580
8410,186252,9915,4646142CL7R0156661577860220,a42CL8R,beta_engine,989601840
8411,209720,7607,2820742CL4R0156661577860220,a42CL3R,beta_engine,990360480
8412,326502,7681,2216342CL7R0156661577860220,a42CL7R,beta_engine,1022123940
8413,130832,13699,6038042CL9R0156661577860220,a42CL9R,beta_engine,1008620700
8414,176756,28855,4903342CL6R0156661577860220,a42CL8R,beta_engine,991480800
8415,102388,11308,2286842CL1R0156661577860220,a42CL3R,beta_engine,999560160
8416,160508,18145,3752442CL4R0156661577860220,a42CL4R,beta_engine,1030650300
8417,111744,5190,3918642CL4R0156661577860220,a42CL5R,beta_engine,1012760760
8418,175382,9257,2426242CL9R0156661577860220,a42CL5R,beta_engine,1005172260
8419,100533,23840,3285242CL3R0156661577860220,a42CL8R,beta_engine,1039787220
8420,159539,14129,65242CL6R0156661577860220,a42CL1R,beta_engine,1010800080
8421,280626,11141,557942CL1R0156661577860220,a42CL3R,beta_engine,1020199680
8422,226615,45032,1275542CL8R0156661577860220,a42CL2R,beta_engine,1015685280
8423,107161,38815,2316942CL7R0156661577860220,a42CL6R,beta_engine,1002123600
8424,195199,13843,2653042CL2R0156661577860220,a42CL5R,beta_engine,1001395260
8425,176461,7773,3438742CL2R0156661577860220,a42CL1R,beta_engine,967043580
8426,170726,5897,3991042CL5R0156661577860220,a42CL8R,beta_engine,1007157120
8427,329197,10749,3028342CL7R0156661577860220,a42CL4R,beta_engine,989886060
8428,146606,31979,1446342CL4R0156661577860220,a42CL7R,beta_engine,1005153240
8429,56808,5626,2384242CL5R0156661577860220,a42CL7R,beta_engine,1028786220
8430,25707,10466,767442CL8R0156661577860220,a42CL8R,beta_engine,987975000
8431,164191,70027,3031742CL5R0156661577860220,a42CL9R,beta_engine,1020127500
8432,43977,15984,2928542CL6R0156661577860220,a42CL4R,beta_engine,1004654760
8433,62993,7629,2243142CL5R0156661577860220,a42CL2R,beta_engine,1032793080
8434,168333,6618,3450342CL4R0156661577860220,a42CL6R,beta_engine,981713220
8435,56191,10096,2578942CL2R0156661577860220,a42CL6R,beta_engine,1006584120
8436,75557,12645,1226142CL7R0156661577860220,a42CL9R,beta_engine,1005934020
8437,48492,22209,4806942CL4R0156661577860220,a42CL5R,beta_engine,986382120
8438,287501,2400,1870342CL6R0156661577860220,a42CL7R,beta_engine,1001051100
8439,233309,16310,3560542CL5R0156661577860220,a42CL4R,beta_engine,976145160
8440,66776,3448,1381242CL7R0156661577860220,a42CL2R,beta_engine,988866180
8441,106857,5619,448342CL2R0156661577860220,a42CL6R,beta_engine,1006992360
8442,33333,16195,3504542CL9R0156661577860220,a42CL3R,beta_engine,1004022840
8443,127334,25520,3297342CL8R0156661577860220,a42CL9R,beta_engine,986473740
8444,271514,4155,5227642CL6R0156661577860220,a42CL2R,beta_engine,1013214900
8445,99372,23951,6320742CL8R0156661577860220,a42CL3R,beta_engine,1010266500
8446,205493,19903,2678642CL8R0156661577860220,a42CL3R,beta_engine,1043928120
8447,104801,25530,5084542CL2R0156661577860220,a42CL8R,beta_engine,982145880
8448,78570,8461,3198342CL4R0156661577860220,a42CL2R,beta_engine,994986060
8449,54493,2452,4927942CL7R0156661577860220,a42CL8R,beta_engine,1000107840
8450,215278,18994,4560942CL6R0156661577860220,a42CL4R,beta_engine,1001264040
8451,261868,10316,5441142CL6R0156661577860220,a42CL9R,beta_engine,995704740
8452,135098,32662,4857142CL8R0156661577860220,a42CL1R,beta_engine,1024826580
8453,223013,65579,2954842CL7R0156661577860220,a42CL3R,beta_engine,1003332420
8454,77122,22167,518542CL3R0156661577860220,a42CL2R,beta_engine,1014863640
8455,105961,24532,62442CL2R0156661577860220,a42CL8R,beta_engine,1015416300
8456,248898,13177,5511942CL1R0156661577860220,a42CL1R,beta_engine,1023253380
8457,130536,11632,3215542CL5R0156661577860220,a42CL1R,beta_engine,1007029740
8458,520727,8360,3171942CL4R0156661577860220,a42CL4R,beta_engine,1029598620
8459,242869,5469,33242CL6R0156661577860220,a42CL8R,beta_engine,1005826080
8460,296111,10867,6023642CL9R0156661577860220,a42CL7R,beta_engine,1012476420
8461,101919,55448,4353642CL3R0156661577860220,a42CL3R,beta_engine,1011756240
8462,230546,14929,529742CL5R0156661577860220,a42CL7R,beta_engine,979214940
8463,230067,15490,4553342CL7R0156661577860220,a42CL2R,beta_engine,1038486960
8464,169831,6984,1981742CL3R0156661577860220,a42CL8R,beta_engine,1005167700
8465,175842,20059,257142CL9R0156661577860220,a42CL5R,beta_engine,988812480
8466,25405,30742,5714842CL6R0156661577860220,a42CL9R,beta_engine,1004095740
8467,595353,28697,2519342CL6R0156661577860220,a42CL9R,beta_engine,1034447340
8468,26311,34629,978842CL2R0156661577860220,a42CL8R,beta_engine,1016030880
8469,189230,5790,5790642CL1R0156661577860220,a42CL6R,beta_engine,1019536440
8470,142652,16366,4945042CL7R0156661577860220,a42CL6R,beta_engine,1035136500
8471,227723,40029,1018742CL5R0156661577860220,a42CL4R,beta_engine,1006926480
8472,180153,11360,2663742CL6R0156661577860220,a42CL6R,beta_engine,946688400
8473,58165,5541,5461842CL4R0156661577860220,a42CL3R,beta_engine,999719100
8474,44440,1567,122642CL7R0156661577860220,a42CL5R,beta_engine,1003784400
8475,228990,4477,3782642CL9R0156661577860220,a42CL7R,beta_engine,981195060
8476,186467,18579,973142CL2R0156661577860220,a42CL9R,beta_engine,1013181480
8477,179237,16922,6472742CL1R0156661577860220,a42CL5R,beta_engine,1012955580
8478,210021,29612,1567942CL2R0156661577860220,a42CL7R,beta_engine,998352240
8479,21344,19119,3021442CL1R0156661577860220,a42CL9R,beta_engine,978904320
8480,184286,12292,3876842CL8R0156661577860220,a42CL3R,beta_engine,976558440
8481,134882,5560,5634942CL5R0156661577860220,a42CL4R,beta_engine,992074020
8482,339482,46440,1942542CL3R0156661577860220,a42CL3R,beta_engine,982825800
8483,273377,8791,3184442CL8R0156661577860220,a42CL5R,beta_engine,1020477840
8484,63013,18740,2737442CL6R0156661577860220,a42CL4R,beta_engine,1015827480
8485,24067,15688,1183542CL1R0156661577860220,a42CL2R,beta_engine,1011641760
8486,55921,30174,3537042CL5R0156661577860220,a42CL4R,beta_engine,1031146200
8487,566150,39960,4220442CL4R0156661577860220,a42CL1R,beta_engine,976884720
8488,68195,5064,6137442CL5R0156661577860220,a42CL7R,beta_engine,1027979340
8489,235832,22505,1110142CL7R0156661577860220,a42CL9R,beta_engine,990240180
8490,161404,18862,6156142CL8R0156661577860220,a42CL6R,beta_engine,997603140
8491,208452,3491,1191642CL1R0156661577860220,a42CL8R,beta_engine,1000921200
8492,150606,6001,942742CL6R0156661577860220,a42CL5R,beta_engine,1017360540
8493,287772,13538,6051842CL1R0156661577860220,a42CL2R,beta_engine,1013792700
8494,296812,16169,63842CL7R0156661577860220,a42CL3R,beta_engine,1027075260
8495,313090,7753,1601242CL5R0156661577860220,a42CL4R,beta_engine,1006408080
8496,197302,16118,765042CL5R0156661577860220,a42CL2R,beta_engine,1022500080
8497,660674,15219,2674442CL2R0156661577860220,a42CL6R,beta_engine,1029092880
8498,162268,12002,6487342CL6R0156661577860220,a42CL1R,beta_engine,1011475740
8499,169806,8282,1492842CL9R0156661577860220,a42CL4R,beta_engine,1015009380
8500,244726,12793,6084242CL6R0156661577860220,a42CL1R,beta_engine,998857800
8501,54345,14339,1753442CL1R0156661577860220,a42CL8R,beta_engine,1022437140
8502,133769,23764,5769442CL9R0156661577860220,a42CL3R,beta_engine,997183560
8503,78127,26155,4174442CL2R0156661577860220,a42CL6R,beta_engine,1000571340
8504,98444,13897,4339242CL4R0156661577860220,a42CL9R,beta_engine,1006744800
8505,101628,24530,3472742CL8R0156661577860220,a42CL8R,beta_engine,981984180
8506,165292,12832,781642CL9R0156661577860220,a42CL3R,beta_engine,1033099440
8507,110381,23386,2210142CL3R0156661577860220,a42CL7R,beta_engine,1030233240
8508,124959,13999,2331542CL6R0156661577860220,a42CL8R,beta_engine,974619780
8509,187631,4550,2666742CL2R0156661577860220,a42CL5R,beta_engine,999485580
8510,320429,36365,990042CL5R0156661577860220,a42CL2R,beta_engine,1023282180
8511,208255,1493,724142CL5R0156661577860220,a42CL9R,beta_engine,980476980
8512,29769,14796,1170542CL1R0156661577860220,a42CL5R,beta_engine,1004257020
8513,283966,2240,6154342CL8R0156661577860220,a42CL7R,beta_engine,1045220280
8514,131312,9954,4395342CL7R0156661577860220,a42CL1R,beta_engine,1041285900
8515,70463,9922,5881442CL5R0156661577860220,a42CL6R,beta_engine,1010698320
8516,273516,28033,791342CL4R0156661577860220,a42CL4R,beta_engine,987925620
8517,118306,21224,3768542CL2R0156661577860220,a42CL4R,beta_engine,994453980
8518,205508,10045,4624942CL5R0156661577860220,a42CL1R,beta_engine,1011527580
8519,25573,11146,4268342CL6R0156661577860220,a42CL3R,beta_engine,983385660
8520,124559,14734,4506342CL2R0156661577860220,a42CL8R,beta_engine,1001782560
8521,156529,15241,1390842CL9R0156661577860220,a42CL8R,beta_engine,999682980
8522,227035,5890,5666242CL4R0156661577860220,a42CL3R,beta_engine,988261980
8523,43030,7814,1091642CL8R0156661577860220,a42CL1R,beta_engine,1030262340
8524,145463,24317,2216842CL4R0156661577860220,a42CL9R,beta_engine,1015481400
8525,125671,12052,2965342CL8R0156661577860220,a42CL9R,beta_engine,995925240
8526,210347,20661,566242CL5R0156661577860220,a42CL4R,beta_engine,1018129680
8527,164374,15871,5168242CL3R0156661577860220,a42CL3R,beta_engine,997027260
8528,143313,10929,402242CL8R0156661577860220,a42CL3R,beta_engine,999337320
8529,47360,10342,4481942CL8R0156661577860220,a42CL1R,beta_engine,1015144560
8530,232757,14766,3513242CL9R0156661577860220,a42CL3R,beta_engine,1034916660
8531,26485,16598,2604442CL9R0156661577860220,a42CL9R,beta_engine,1045796340
8532,101271,24675,3798842CL7R0156661577860220,a42CL6R,beta_engine,1016230440
8533,204898,9398,3793142CL8R0156661577860220,a42CL4R,beta_engine,974949540
8534,27104,6691,1091842CL3R0156661577860220,a42CL4R,beta_engine,992594400
8535,108531,9763,1299642CL4R0156661577860220,a42CL4R,beta_engine,1027871400
8536,88385,14978,629942CL7R0156661577860220,a42CL8R,beta_engine,1037588280
8537,54192,20106,2240542CL2R0156661577860220,a42CL9R,beta_engine,995034120
8538,293229,8759,803742CL4R0156661577860220,a42CL9R,beta_engine,1020671760
8539,275692,20844,1854042CL1R0156661577860220,a42CL5R,beta_engine,1003705140
8540,118930,21855,3983242CL3R0156661577860220,a42CL8R,beta_engine,1024404540
8541,78274,3703,5093542CL3R0156661577860220,a42CL2R,beta_engine,1014333000
8542,182029,44351,5059542CL9R0156661577860220,a42CL7R,beta_engine,974704500
8543,234258,11127,6107942CL4R0156661577860220,a42CL6R,beta_engine,1002005940
8544,142675,12515,5526942CL6R0156661577860220,a42CL6R,beta_engine,1010497620
8545,172525,44166,1586542CL2R0156661577860220,a42CL6R,beta_engine,1034115240
8546,248805,4286,2241142CL5R0156661577860220,a42CL9R,beta_engine,1006204260
8547,132823,23966,3852342CL7R0156661577860220,a42CL8R,beta_engine,1016292300
8548,159768,12825,3853842CL7R0156661577860220,a42CL2R,beta_engine,984878220
8549,125155,42542,6138242CL7R0156661577860220,a42CL1R,beta_engine,1006142700
8550,62094,23367,916742CL1R0156661577860220,a42CL6R,beta_engine,1019003280
8551,253952,2965,2532142CL9R0156661577860220,a42CL2R,beta_engine,972771600
8552,119605,10830,1107342CL8R0156661577860220,a42CL7R,beta_engine,990905160
8553,212985,34201,2928642CL5R0156661577860220,a42CL6R,beta_engine,1013534040
8554,78790,10288,2534442CL1R0156661577860220,a42CL1R,beta_engine,1003664460
8555,26373,4915,5771142CL9R0156661577860220,a42CL2R,beta_engine,994241280
8556,152607,7711,4222542CL6R0156661577860220,a42CL8R,beta_engine,1001040720
8557,318859,12216,4225642CL7R0156661577860220,a42CL3R,beta_engine,998265240
8558,67484,8927,2234542CL4R0156661577860220,a42CL7R,beta_engine,1016627280
8559,122973,23623,3628342CL3R0156661577860220,a42CL5R,beta_engine,1014791640
8560,81656,19354,4005842CL2R0156661577860220,a42CL1R,beta_engine,1007491800
8561,183568,13926,4576242CL8R0156661577860220,a42CL6R,beta_engine,1013254320
8562,89837,4595,3713642CL7R0156661577860220,a42CL9R,beta_engine,1029331980
8563,77889,9674,1451842CL9R0156661577860220,a42CL6R,beta_engine,989124360
8564,418881,26466,5933642CL9R0156661577860220,a42CL7R,beta_engine,1008360240
8565,124905,6637,4169842CL3R0156661577860220,a42CL3R,beta_engine,1001492400
8566,161283,21318,5571642CL7R0156661577860220,a42CL8R,beta_engine,1009259520
8567,48963,18815,4572842CL5R0156661577860220,a42CL6R,beta_engine,981563340
8568,42642,33669,5804042CL2R0156661577860220,a42CL7R,beta_engine,1007659080
8569,106523,18965,136042CL4R0156661577860220,a42CL7R,beta_engine,1024577520
8570,22418,6713,4623342CL2R0156661577860220,a42CL4R,beta_engine,1019934120
8571,176403,22203,6478742CL4R0156661577860220,a42CL2R,beta_engine,1018195620
8572,246865,1977,738742CL4R0156661577860220,a42CL3R,beta_engine,1012493340
8573,173888,32222,2598142CL6R0156661577860220,a42CL9R,beta_engine,999215160
8574,325524,20594,4668542CL3R0156661577860220,a42CL2R,beta_engine,1026665520
8575,12347,11364,2930942CL2R0156661577860220,a42CL9R,beta_engine,989739300
8576,78339,15806,4021842CL9R0156661577860220,a42CL3R,beta_engine,995009700
8577,186127,56739,4061242CL4R0156661577860220,a42CL8R,beta_engine,1008811980
8578,124177,2762,3751442CL4R0156661577860220,a42CL6R,beta_engine,994332600
8579,328256,7306,558542CL9R0156661577860220,a42CL4R,beta_engine,1006795560
8580,192015,2151,1816542CL5R0156661577860220,a42CL2R,beta_engine,1004285640
8581,27040,7608,5362442CL6R0156661577860220,a42CL1R,beta_engine,979987140
8582,106968,24428,2337142CL3R0156661577860220,a42CL8R,beta_engine,1025420040
8583,195563,1012,4260342CL4R0156661577860220,a42CL2R,beta_engine,1008866940
8584,74358,9586,3628142CL3R0156661577860220,a42CL1R,beta_engine,1031337060
8585,131689,11714,3229642CL4R0156661577860220,a42CL8R,beta_engine,1006971660
8586,135267,7441,816742CL5R0156661577860220,a42CL8R,beta_engine,1017114600
8587,206949,9298,1131342CL8R0156661577860220,a42CL3R,beta_engine,1022475780
8588,142921,17388,3857842CL8R0156661577860220,a42CL8R,beta_engine,1009774440
8589,53612,20237,3521642CL9R0156661577860220,a42CL1R,beta_engine,1002364560
8590,156478,15222,5444342CL7R0156661577860220,a42CL9R,beta_engine,1011194640
8591,106055,289,918742CL2R0156661577860220,a42CL9R,beta_engine,999411780
8592,42000,932,5303142CL3R0156661577860220,a42CL6R,beta_engine,1036651380
8593,47468,17049,3074742CL6R0156661577860220,a42CL4R,beta_engine,987165840
8594,132941,20565,1949942CL6R0156661577860220,a42CL1R,beta_engine,1005397860
8595,87850,24684,6073242CL3R0156661577860220,a42CL3R,beta_engine,999180360
8596,48547,13167,2519942CL4R0156661577860220,a42CL7R,beta_engine,1004719980
8597,70052,4285,3468942CL2R0156661577860220,a42CL2R,beta_engine,994096560
8598,202064,46371,2858542CL2R0156661577860220,a42CL5R,beta_engine,998595060
8599,121387,13421,124742CL1R0156661577860220,a42CL8R,beta_engine,1020264000
8600,226066,13687,2087342CL2R0156661577860220,a42CL3R,beta_engine,1005535980
8601,189043,11796,2678842CL3R0156661577860220,a42CL9R,beta_engine,1004270340
8602,171158,6405,2875842CL8R0156661577860220,a42CL3R,beta_engine,1017772500
8603,61599,14083,2569342CL2R0156661577860220,a42CL6R,beta_engine,1030546560
8604,144408,19175,2703142CL2R0156661577860220,a42CL2R,beta_engine,980602620
8605,468021,14543,6134842CL1R0156661577860220,a42CL6R,beta_engine,1025242500
8606,112364,4986,3619042CL2R0156661577860220,a42CL7R,beta_engine,1032870600
8607,156682,1813,1756042CL5R0156661577860220,a42CL9R,beta_engine,985370100
8608,198036,14433,553842CL8R0156661577860220,a42CL9R,beta_engine,1036247880
8609,58045,11108,3736142CL8R0156661577860220,a42CL8R,beta_engine,1007498280
8610,185671,10620,4491442CL4R0156661577860220,a42CL3R,beta_engine,1017569220
8611,62386,22499,2636742CL9R0156661577860220,a42CL8R,beta_engine,989368200
8612,67961,13249,3203842CL4R0156661577860220,a42CL2R,beta_engine,1013450280
8613,213149,10301,1630642CL8R0156661577860220,a42CL3R,beta_engine,1008766560
8614,81992,3883,3456542CL5R0156661577860220,a42CL7R,beta_engine,991320240
8615,233863,19388,5601242CL9R0156661577860220,a42CL6R,beta_engine,1003734960
8616,165014,5967,1365942CL6R0156661577860220,a42CL3R,beta_engine,992435040
8617,111248,34268,3224342CL4R0156661577860220,a42CL2R,beta_engine,996498780
8618,363827,17931,5253342CL8R0156661577860220,a42CL1R,beta_engine,1031908560
8619,121225,20274,3102642CL3R0156661577860220,a42CL1R,beta_engine,1009885560
8620,238820,10650,937242CL4R0156661577860220,a42CL5R,beta_engine,1023252660
8621,148486,41139,4699642CL2R0156661577860220,a42CL6R,beta_engine,993193440
8622,152584,29786,5873942CL6R0156661577860220,a42CL6R,beta_engine,1019064660
8623,109033,8414,2950842CL2R0156661577860220,a42CL9R,beta_engine,1015216680
8624,160265,37710,180142CL8R0156661577860220,a42CL9R,beta_engine,1013130600
8625,190442,14514,6232942CL2R0156661577860220,a42CL5R,beta_engine,984718800
8626,87910,17075,3853242CL8R0156661577860220,a42CL6R,beta_engine,1011581820
8627,82467,25674,5173542CL5R0156661577860220,a42CL7R,beta_engine,980045460
8628,163970,9878,3542142CL7R0156661577860220,a42CL8R,beta_engine,1023727140
8629,226175,11823,3685442CL2R0156661577860220,a42CL1R,beta_engine,1004433000
